,STATION,DATE,CLDD,HTDD,TAVG,TMAX,TMIN,dt,doy
448,USW00093738,1971-03-25,,,,43,17,1971-03-25,84
449,USW00093738,1971-03-26,,,,35,27,1971-03-26,85
450,USW00093738,1971-03-27,,,,52,21,1971-03-27,86
451,USW00093738,1971-03-28,,,,62,26,1971-03-28,87
452,USW00093738,1971-03-29,,,,57,34,1971-03-29,88
453,USW00093738,1971-03-30,,,,50,29,1971-03-30,89
454,USW00093738,1971-03-31,,,,57,24,1971-03-31,90
455,USW00093738,1971-04-01,,,,75,26,1971-04-01,91
456,USW00093738,1971-04-02,,,,64,36,1971-04-02,92
457,USW00093738,1971-04-03,,,,62,30,1971-04-03,93
458,USW00093738,1971-04-04,,,,67,27,1971-04-04,94
459,USW00093738,1971-04-05,,,,58,38,1971-04-05,95
460,USW00093738,1971-04-06,,,,46,34,1971-04-06,96
461,USW00093738,1971-04-07,,,,56,34,1971-04-07,97
462,USW00093738,1971-04-08,,,,60,30,1971-04-08,98
463,USW00093738,1971-04-09,,,,78,32,1971-04-09,99
464,USW00093738,1971-04-10,,,,61,34,1971-04-10,100
465,USW00093738,1971-04-11,,,,70,25,1971-04-11,101
466,USW00093738,1971-04-12,,,,79,31,1971-04-12,102
467,USW00093738,1971-04-13,,,,86,38,1971-04-13,103
468,USW00093738,1971-04-14,,,,68,41,1971-04-14,104
469,USW00093738,1971-04-15,,,,59,28,1971-04-15,105
470,USW00093738,1971-04-16,,,,70,32,1971-04-16,106
471,USW00093738,1971-04-17,,,,69,34,1971-04-17,107
472,USW00093738,1971-04-18,,,,69,44,1971-04-18,108
473,USW00093738,1971-04-19,,,,73,41,1971-04-19,109
474,USW00093738,1971-04-20,,,,74,36,1971-04-20,110
475,USW00093738,1971-04-21,,,,80,43,1971-04-21,111
476,USW00093738,1971-04-22,,,,58,43,1971-04-22,112
477,USW00093738,1971-04-23,,,,66,36,1971-04-23,113
478,USW00093738,1971-04-24,,,,67,38,1971-04-24,114
479,USW00093738,1971-04-25,,,,68,42,1971-04-25,115
480,USW00093738,1971-04-26,,,,67,41,1971-04-26,116
481,USW00093738,1971-04-27,,,,64,41,1971-04-27,117
482,USW00093738,1971-04-28,,,,65,46,1971-04-28,118
483,USW00093738,1971-04-29,,,,59,44,1971-04-29,119
484,USW00093738,1971-04-30,,,,64,37,1971-04-30,120
485,USW00093738,1971-05-01,,,,69,39,1971-05-01,121
486,USW00093738,1971-05-02,,,,57,42,1971-05-02,122
487,USW00093738,1971-05-03,,,,57,38,1971-05-03,123
488,USW00093738,1971-05-04,,,,66,37,1971-05-04,124
489,USW00093738,1971-05-05,,,,78,48,1971-05-05,125
490,USW00093738,1971-05-06,,,,75,51,1971-05-06,126
491,USW00093738,1971-05-07,,,,62,53,1971-05-07,127
492,USW00093738,1971-05-08,,,,63,53,1971-05-08,128
493,USW00093738,1971-05-09,,,,75,45,1971-05-09,129
494,USW00093738,1971-05-10,,,,74,45,1971-05-10,130
495,USW00093738,1971-05-11,,,,81,42,1971-05-11,131
496,USW00093738,1971-05-12,,,,74,60,1971-05-12,132
497,USW00093738,1971-05-13,,,,67,51,1971-05-13,133
498,USW00093738,1971-05-14,,,,77,45,1971-05-14,134
499,USW00093738,1971-05-15,,,,69,48,1971-05-15,135
500,USW00093738,1971-05-16,,,,61,51,1971-05-16,136
501,USW00093738,1971-05-17,,,,79,46,1971-05-17,137
502,USW00093738,1971-05-18,,,,84,45,1971-05-18,138
503,USW00093738,1971-05-19,,,,88,53,1971-05-19,139
504,USW00093738,1971-05-20,,,,80,60,1971-05-20,140
505,USW00093738,1971-05-21,,,,70,51,1971-05-21,141
506,USW00093738,1971-05-22,,,,70,49,1971-05-22,142
507,USW00093738,1971-05-23,,,,73,39,1971-05-23,143
508,USW00093738,1971-05-24,,,,78,46,1971-05-24,144
509,USW00093738,1971-05-25,,,,77,56,1971-05-25,145
510,USW00093738,1971-05-26,,,,80,50,1971-05-26,146
511,USW00093738,1971-05-27,,,,72,46,1971-05-27,147
512,USW00093738,1971-05-28,,,,62,44,1971-05-28,148
513,USW00093738,1971-05-29,,,,61,53,1971-05-29,149
514,USW00093738,1971-05-30,,,,62,53,1971-05-30,150
515,USW00093738,1971-05-31,,,,82,60,1971-05-31,151
516,USW00093738,1971-06-01,,,,78,51,1971-06-01,152
517,USW00093738,1971-06-02,,,,76,55,1971-06-02,153
518,USW00093738,1971-06-03,,,,84,62,1971-06-03,154
519,USW00093738,1971-06-04,,,,87,59,1971-06-04,155
520,USW00093738,1971-06-05,,,,86,61,1971-06-05,156
521,USW00093738,1971-06-06,,,,86,62,1971-06-06,157
522,USW00093738,1971-06-07,,,,90,60,1971-06-07,158
523,USW00093738,1971-06-08,,,,87,65,1971-06-08,159
524,USW00093738,1971-06-09,,,,79,60,1971-06-09,160
525,USW00093738,1971-06-10,,,,79,57,1971-06-10,161
526,USW00093738,1971-06-11,,,,83,52,1971-06-11,162
527,USW00093738,1971-06-12,,,,81,65,1971-06-12,163
528,USW00093738,1971-06-13,,,,82,60,1971-06-13,164
529,USW00093738,1971-06-14,,,,85,65,1971-06-14,165
530,USW00093738,1971-06-15,,,,65,58,1971-06-15,166
531,USW00093738,1971-06-16,,,,68,58,1971-06-16,167
532,USW00093738,1971-06-17,,,,80,54,1971-06-17,168
533,USW00093738,1971-06-18,,,,81,55,1971-06-18,169
534,USW00093738,1971-06-19,,,,82,59,1971-06-19,170
535,USW00093738,1971-06-20,,,,86,62,1971-06-20,171
536,USW00093738,1971-06-21,,,,88,63,1971-06-21,172
537,USW00093738,1971-06-22,,,,85,65,1971-06-22,173
538,USW00093738,1971-06-23,,,,85,66,1971-06-23,174
539,USW00093738,1971-06-24,,,,89,64,1971-06-24,175
540,USW00093738,1971-06-25,,,,90,64,1971-06-25,176
541,USW00093738,1971-06-26,,,,90,70,1971-06-26,177
542,USW00093738,1971-06-27,,,,89,67,1971-06-27,178
543,USW00093738,1971-06-28,,,,92,66,1971-06-28,179
544,USW00093738,1971-06-29,,,,82,71,1971-06-29,180
545,USW00093738,1971-06-30,,,,92,70,1971-06-30,181
546,USW00093738,1971-07-01,,,,92,71,1971-07-01,182
547,USW00093738,1971-07-02,,,,88,63,1971-07-02,183
548,USW00093738,1971-07-03,,,,84,56,1971-07-03,184
549,USW00093738,1971-07-04,,,,85,53,1971-07-04,185
550,USW00093738,1971-07-05,,,,87,50,1971-07-05,186
551,USW00093738,1971-07-06,,,,90,63,1971-07-06,187
552,USW00093738,1971-07-07,,,,92,62,1971-07-07,188
553,USW00093738,1971-07-08,,,,94,59,1971-07-08,189
554,USW00093738,1971-07-09,,,,90,70,1971-07-09,190
555,USW00093738,1971-07-10,,,,93,70,1971-07-10,191
556,USW00093738,1971-07-11,,,,78,61,1971-07-11,192
557,USW00093738,1971-07-12,,,,85,53,1971-07-12,193
558,USW00093738,1971-07-13,,,,86,62,1971-07-13,194
559,USW00093738,1971-07-14,,,,90,63,1971-07-14,195
560,USW00093738,1971-07-15,,,,89,56,1971-07-15,196
561,USW00093738,1971-07-16,,,,92,62,1971-07-16,197
562,USW00093738,1971-07-17,,,,93,63,1971-07-17,198
563,USW00093738,1971-07-18,,,,87,66,1971-07-18,199
564,USW00093738,1971-07-19,,,,84,69,1971-07-19,200
565,USW00093738,1971-07-20,,,,83,59,1971-07-20,201
566,USW00093738,1971-07-21,,,,83,54,1971-07-21,202
567,USW00093738,1971-07-22,,,,87,54,1971-07-22,203
568,USW00093738,1971-07-23,,,,87,61,1971-07-23,204
569,USW00093738,1971-07-24,,,,92,58,1971-07-24,205
570,USW00093738,1971-07-25,,,,88,67,1971-07-25,206
571,USW00093738,1971-07-26,,,,93,70,1971-07-26,207
572,USW00093738,1971-07-27,,,,85,65,1971-07-27,208
573,USW00093738,1971-07-28,,,,85,60,1971-07-28,209
574,USW00093738,1971-07-29,,,,89,67,1971-07-29,210
575,USW00093738,1971-07-30,,,,82,69,1971-07-30,211
576,USW00093738,1971-07-31,,,,84,71,1971-07-31,212
577,USW00093738,1971-08-01,,,,86,70,1971-08-01,213
578,USW00093738,1971-08-02,,,,88,69,1971-08-02,214
579,USW00093738,1971-08-03,,,,89,70,1971-08-03,215
580,USW00093738,1971-08-04,,,,83,65,1971-08-04,216
581,USW00093738,1971-08-05,,,,81,58,1971-08-05,217
582,USW00093738,1971-08-06,,,,83,54,1971-08-06,218
583,USW00093738,1971-08-07,,,,86,56,1971-08-07,219
584,USW00093738,1971-08-08,,,,90,62,1971-08-08,220
585,USW00093738,1971-08-09,,,,90,61,1971-08-09,221
586,USW00093738,1971-08-10,,,,90,67,1971-08-10,222
587,USW00093738,1971-08-11,,,,90,69,1971-08-11,223
588,USW00093738,1971-08-12,,,,79,56,1971-08-12,224
589,USW00093738,1971-08-13,,,,83,52,1971-08-13,225
590,USW00093738,1971-08-14,,,,86,55,1971-08-14,226
591,USW00093738,1971-08-15,,,,88,55,1971-08-15,227
592,USW00093738,1971-08-16,,,,81,65,1971-08-16,228
593,USW00093738,1971-08-17,,,,84,61,1971-08-17,229
594,USW00093738,1971-08-18,,,,82,66,1971-08-18,230
595,USW00093738,1971-08-19,,,,87,68,1971-08-19,231
596,USW00093738,1971-08-20,,,,90,62,1971-08-20,232
597,USW00093738,1971-08-21,,,,90,66,1971-08-21,233
598,USW00093738,1971-08-22,,,,81,66,1971-08-22,234
599,USW00093738,1971-08-23,,,,83,61,1971-08-23,235
600,USW00093738,1971-08-24,,,,79,46,1971-08-24,236
601,USW00093738,1971-08-25,,,,84,47,1971-08-25,237
602,USW00093738,1971-08-26,,,,84,59,1971-08-26,238
603,USW00093738,1971-08-27,,,,73,69,1971-08-27,239
604,USW00093738,1971-08-28,,,,82,63,1971-08-28,240
605,USW00093738,1971-08-29,,,,81,59,1971-08-29,241
606,USW00093738,1971-08-30,,,,85,56,1971-08-30,242
607,USW00093738,1971-08-31,,,,85,60,1971-08-31,243
608,USW00093738,1971-09-01,,,,70,66,1971-09-01,244
609,USW00093738,1971-09-02,,,,78,64,1971-09-02,245
610,USW00093738,1971-09-03,,,,84,62,1971-09-03,246
611,USW00093738,1971-09-04,,,,87,61,1971-09-04,247
612,USW00093738,1971-09-05,,,,89,67,1971-09-05,248
613,USW00093738,1971-09-06,,,,89,68,1971-09-06,249
614,USW00093738,1971-09-07,,,,86,64,1971-09-07,250
615,USW00093738,1971-09-08,,,,87,65,1971-09-08,251
616,USW00093738,1971-09-09,,,,89,65,1971-09-09,252
617,USW00093738,1971-09-10,,,,87,62,1971-09-10,253
618,USW00093738,1971-09-11,,,,85,72,1971-09-11,254
619,USW00093738,1971-09-12,,,,74,70,1971-09-12,255
620,USW00093738,1971-09-13,,,,79,62,1971-09-13,256
621,USW00093738,1971-09-14,,,,80,58,1971-09-14,257
622,USW00093738,1971-09-15,,,,84,61,1971-09-15,258
623,USW00093738,1971-09-16,,,,85,61,1971-09-16,259
624,USW00093738,1971-09-17,,,,78,62,1971-09-17,260
625,USW00093738,1971-09-18,,,,80,62,1971-09-18,261
626,USW00093738,1971-09-19,,,,78,65,1971-09-19,262
627,USW00093738,1971-09-20,,,,82,68,1971-09-20,263
628,USW00093738,1971-09-21,,,,73,53,1971-09-21,264
629,USW00093738,1971-09-22,,,,66,50,1971-09-22,265
630,USW00093738,1971-09-23,,,,70,60,1971-09-23,266
631,USW00093738,1971-09-24,,,,70,45,1971-09-24,267
632,USW00093738,1971-09-25,,,,69,43,1971-09-25,268
633,USW00093738,1971-09-26,,,,63,48,1971-09-26,269
634,USW00093738,1971-09-27,,,,73,60,1971-09-27,270
635,USW00093738,1971-09-28,,,,78,59,1971-09-28,271
636,USW00093738,1971-09-29,,,,79,54,1971-09-29,272
637,USW00093738,1971-09-30,,,,76,58,1971-09-30,273
638,USW00093738,1971-10-01,,,,71,64,1971-10-01,274
639,USW00093738,1971-10-02,,,,78,68,1971-10-02,275
640,USW00093738,1971-10-03,,,,83,67,1971-10-03,276
641,USW00093738,1971-10-04,,,,72,63,1971-10-04,277
642,USW00093738,1971-10-05,,,,75,65,1971-10-05,278
643,USW00093738,1971-10-06,,,,76,51,1971-10-06,279
644,USW00093738,1971-10-07,,,,65,42,1971-10-07,280
645,USW00093738,1971-10-08,,,,64,37,1971-10-08,281
646,USW00093738,1971-10-09,,,,66,47,1971-10-09,282
647,USW00093738,1971-10-10,,,,58,51,1971-10-10,283
648,USW00093738,1971-10-11,,,,67,42,1971-10-11,284
649,USW00093738,1971-10-12,,,,70,40,1971-10-12,285
650,USW00093738,1971-10-13,,,,70,44,1971-10-13,286
651,USW00093738,1971-10-14,,,,77,50,1971-10-14,287
652,USW00093738,1971-10-15,,,,78,45,1971-10-15,288
653,USW00093738,1971-10-16,,,,65,48,1971-10-16,289
654,USW00093738,1971-10-17,,,,70,50,1971-10-17,290
655,USW00093738,1971-10-18,,,,64,46,1971-10-18,291
656,USW00093738,1971-10-19,,,,75,43,1971-10-19,292
657,USW00093738,1971-10-20,,,,65,53,1971-10-20,293
658,USW00093738,1971-10-21,,,,69,44,1971-10-21,294
659,USW00093738,1971-10-22,,,,66,49,1971-10-22,295
660,USW00093738,1971-10-23,,,,65,60,1971-10-23,296
661,USW00093738,1971-10-24,,,,69,61,1971-10-24,297
662,USW00093738,1971-10-25,,,,68,63,1971-10-25,298
663,USW00093738,1971-10-26,,,,70,54,1971-10-26,299
664,USW00093738,1971-10-27,,,,67,49,1971-10-27,300
665,USW00093738,1971-10-28,,,,75,51,1971-10-28,301
666,USW00093738,1971-10-29,,,,76,53,1971-10-29,302
667,USW00093738,1971-10-30,,,,74,54,1971-10-30,303
668,USW00093738,1971-10-31,,,,74,66,1971-10-31,304
669,USW00093738,1971-11-01,,,,80,68,1971-11-01,305
670,USW00093738,1971-11-02,,,,84,65,1971-11-02,306
671,USW00093738,1971-11-03,,,,69,45,1971-11-03,307
672,USW00093738,1971-11-04,,,,52,32,1971-11-04,308
673,USW00093738,1971-11-05,,,,57,28,1971-11-05,309
674,USW00093738,1971-11-06,,,,63,31,1971-11-06,310
675,USW00093738,1971-11-07,,,,58,29,1971-11-07,311
676,USW00093738,1971-11-08,,,,44,23,1971-11-08,312
677,USW00093738,1971-11-09,,,,46,19,1971-11-09,313
678,USW00093738,1971-11-10,,,,54,34,1971-11-10,314
679,USW00093738,1971-11-11,,,,52,32,1971-11-11,315
680,USW00093738,1971-11-12,,,,63,29,1971-11-12,316
681,USW00093738,1971-11-13,,,,71,40,1971-11-13,317
682,USW00093738,1971-11-14,,,,57,32,1971-11-14,318
683,USW00093738,1971-11-15,,,,65,36,1971-11-15,319
684,USW00093738,1971-11-16,,,,62,38,1971-11-16,320
685,USW00093738,1971-11-17,,,,59,32,1971-11-17,321
686,USW00093738,1971-11-18,,,,63,32,1971-11-18,322
687,USW00093738,1971-11-19,,,,65,36,1971-11-19,323
688,USW00093738,1971-11-20,,,,51,35,1971-11-20,324
689,USW00093738,1971-11-21,,,,48,34,1971-11-21,325
690,USW00093738,1971-11-22,,,,40,28,1971-11-22,326
691,USW00093738,1971-11-23,,,,38,24,1971-11-23,327
692,USW00093738,1971-11-24,,,,36,24,1971-11-24,328
693,USW00093738,1971-11-25,,,,43,33,1971-11-25,329
694,USW00093738,1971-11-26,,,,45,28,1971-11-26,330
695,USW00093738,1971-11-27,,,,43,34,1971-11-27,331
696,USW00093738,1971-11-28,,,,49,28,1971-11-28,332
697,USW00093738,1971-11-29,,,,43,29,1971-11-29,333
698,USW00093738,1971-11-30,,,,48,35,1971-11-30,334
699,USW00093738,1971-12-01,,,,39,26,1971-12-01,335
700,USW00093738,1971-12-02,,,,35,18,1971-12-02,336
701,USW00093738,1971-12-03,,,,31,14,1971-12-03,337
702,USW00093738,1971-12-04,,,,46,19,1971-12-04,338
703,USW00093738,1971-12-05,,,,41,19,1971-12-05,339
704,USW00093738,1971-12-06,,,,46,29,1971-12-06,340
705,USW00093738,1971-12-07,,,,53,46,1971-12-07,341
706,USW00093738,1971-12-08,,,,49,46,1971-12-08,342
707,USW00093738,1971-12-09,,,,51,46,1971-12-09,343
708,USW00093738,1971-12-10,,,,60,44,1971-12-10,344
709,USW00093738,1971-12-11,,,,64,30,1971-12-11,345
710,USW00093738,1971-12-12,,,,61,28,1971-12-12,346
711,USW00093738,1971-12-13,,,,57,28,1971-12-13,347
712,USW00093738,1971-12-14,,,,49,28,1971-12-14,348
713,USW00093738,1971-12-15,,,,71,41,1971-12-15,349
714,USW00093738,1971-12-16,,,,72,44,1971-12-16,350
715,USW00093738,1971-12-17,,,,53,35,1971-12-17,351
716,USW00093738,1971-12-18,,,,41,22,1971-12-18,352
717,USW00093738,1971-12-19,,,,46,18,1971-12-19,353
718,USW00093738,1971-12-20,,,,54,38,1971-12-20,354
719,USW00093738,1971-12-21,,,,60,38,1971-12-21,355
720,USW00093738,1971-12-22,,,,40,18,1971-12-22,356
721,USW00093738,1971-12-23,,,,41,13,1971-12-23,357
722,USW00093738,1971-12-24,,,,59,33,1971-12-24,358
723,USW00093738,1971-12-25,,,,52,30,1971-12-25,359
724,USW00093738,1971-12-26,,,,63,45,1971-12-26,360
725,USW00093738,1971-12-27,,,,73,52,1971-12-27,361
726,USW00093738,1971-12-28,,,,66,36,1971-12-28,362
727,USW00093738,1971-12-29,,,,46,23,1971-12-29,363
728,USW00093738,1971-12-30,,,,66,36,1971-12-30,364
729,USW00093738,1971-12-31,,,,62,28,1971-12-31,365
730,USW00093738,1972-01-01,,,,43,19,1972-01-01,1
731,USW00093738,1972-01-02,,,,44,35,1972-01-02,2
732,USW00093738,1972-01-03,,,,50,22,1972-01-03,3
733,USW00093738,1972-01-04,,,,40,31,1972-01-04,4
734,USW00093738,1972-01-05,,,,42,23,1972-01-05,5
735,USW00093738,1972-01-06,,,,34,16,1972-01-06,6
736,USW00093738,1972-01-07,,,,44,16,1972-01-07,7
737,USW00093738,1972-01-08,,,,42,26,1972-01-08,8
738,USW00093738,1972-01-09,,,,47,28,1972-01-09,9
739,USW00093738,1972-01-10,,,,51,42,1972-01-10,10
740,USW00093738,1972-01-11,,,,58,42,1972-01-11,11
741,USW00093738,1972-01-12,,,,55,33,1972-01-12,12
742,USW00093738,1972-01-13,,,,67,47,1972-01-13,13
743,USW00093738,1972-01-14,,,,47,24,1972-01-14,14
744,USW00093738,1972-01-15,,,,30,5,1972-01-15,15
745,USW00093738,1972-01-16,,,,14,-2,1972-01-16,16
746,USW00093738,1972-01-17,,,,39,3,1972-01-17,17
747,USW00093738,1972-01-18,,,,55,17,1972-01-18,18
748,USW00093738,1972-01-19,,,,65,29,1972-01-19,19
749,USW00093738,1972-01-20,,,,48,27,1972-01-20,20
750,USW00093738,1972-01-21,,,,48,40,1972-01-21,21
751,USW00093738,1972-01-22,,,,42,38,1972-01-22,22
752,USW00093738,1972-01-23,,,,50,41,1972-01-23,23
753,USW00093738,1972-01-24,,,,57,42,1972-01-24,24
754,USW00093738,1972-01-25,,,,61,29,1972-01-25,25
755,USW00093738,1972-01-26,,,,46,23,1972-01-26,26
756,USW00093738,1972-01-27,,,,34,22,1972-01-27,27
757,USW00093738,1972-01-28,,,,37,29,1972-01-28,28
758,USW00093738,1972-01-29,,,,35,18,1972-01-29,29
759,USW00093738,1972-01-30,,,,40,30,1972-01-30,30
760,USW00093738,1972-01-31,,,,37,19,1972-01-31,31
761,USW00093738,1972-02-01,,,,44,14,1972-02-01,32
762,USW00093738,1972-02-02,,,,35,32,1972-02-02,33
763,USW00093738,1972-02-03,,,,40,33,1972-02-03,34
764,USW00093738,1972-02-04,,,,37,18,1972-02-04,35
765,USW00093738,1972-02-05,,,,34,10,1972-02-05,36
766,USW00093738,1972-02-06,,,,42,15,1972-02-06,37
767,USW00093738,1972-02-07,,,,39,12,1972-02-07,38
768,USW00093738,1972-02-08,,,,31,9,1972-02-08,39
769,USW00093738,1972-02-09,,,,35,12,1972-02-09,40
770,USW00093738,1972-02-10,,,,35,13,1972-02-10,41
771,USW00093738,1972-02-11,,,,41,17,1972-02-11,42
772,USW00093738,1972-02-12,,,,48,19,1972-02-12,43
773,USW00093738,1972-02-13,,,,51,37,1972-02-13,44
774,USW00093738,1972-02-14,,,,50,27,1972-02-14,45
775,USW00093738,1972-02-15,,,,64,22,1972-02-15,46
776,USW00093738,1972-02-16,,,,47,31,1972-02-16,47
777,USW00093738,1972-02-17,,,,35,30,1972-02-17,48
778,USW00093738,1972-02-18,,,,36,30,1972-02-18,49
779,USW00093738,1972-02-19,,,,34,23,1972-02-19,50
780,USW00093738,1972-02-20,,,,26,17,1972-02-20,51
781,USW00093738,1972-02-21,,,,43,7,1972-02-21,52
782,USW00093738,1972-02-22,,,,44,20,1972-02-22,53
783,USW00093738,1972-02-23,,,,34,12,1972-02-23,54
784,USW00093738,1972-02-24,,,,42,33,1972-02-24,55
785,USW00093738,1972-02-25,,,,49,28,1972-02-25,56
786,USW00093738,1972-02-26,,,,44,32,1972-02-26,57
787,USW00093738,1972-02-27,,,,43,23,1972-02-27,58
788,USW00093738,1972-02-28,,,,62,29,1972-02-28,59
789,USW00093738,1972-02-29,,,,75,41,1972-02-29,60
790,USW00093738,1972-03-01,,,,77,40,1972-03-01,61
791,USW00093738,1972-03-02,,,,77,64,1972-03-02,62
792,USW00093738,1972-03-03,,,,68,24,1972-03-03,63
793,USW00093738,1972-03-04,,,,40,20,1972-03-04,64
794,USW00093738,1972-03-05,,,,47,27,1972-03-05,65
795,USW00093738,1972-03-06,,,,42,22,1972-03-06,66
796,USW00093738,1972-03-07,,,,66,36,1972-03-07,67
797,USW00093738,1972-03-08,,,,59,29,1972-03-08,68
798,USW00093738,1972-03-09,,,,40,22,1972-03-09,69
799,USW00093738,1972-03-10,,,,40,19,1972-03-10,70
800,USW00093738,1972-03-11,,,,47,15,1972-03-11,71
801,USW00093738,1972-03-12,,,,69,34,1972-03-12,72
802,USW00093738,1972-03-13,,,,58,41,1972-03-13,73
803,USW00093738,1972-03-14,,,,42,37,1972-03-14,74
804,USW00093738,1972-03-15,,,,47,34,1972-03-15,75
805,USW00093738,1972-03-16,,,,62,36,1972-03-16,76
806,USW00093738,1972-03-17,,,,53,45,1972-03-17,77
807,USW00093738,1972-03-18,,,,58,39,1972-03-18,78
808,USW00093738,1972-03-19,,,,52,29,1972-03-19,79
809,USW00093738,1972-03-20,,,,50,24,1972-03-20,80
810,USW00093738,1972-03-21,,,,65,31,1972-03-21,81
811,USW00093738,1972-03-22,,,,62,41,1972-03-22,82
812,USW00093738,1972-03-23,,,,43,32,1972-03-23,83
813,USW00093738,1972-03-24,,,,40,29,1972-03-24,84
814,USW00093738,1972-03-25,,,,41,25,1972-03-25,85
815,USW00093738,1972-03-26,,,,50,29,1972-03-26,86
816,USW00093738,1972-03-27,,,,55,34,1972-03-27,87
817,USW00093738,1972-03-28,,,,52,27,1972-03-28,88
818,USW00093738,1972-03-29,,,,55,25,1972-03-29,89
819,USW00093738,1972-03-30,,,,56,38,1972-03-30,90
820,USW00093738,1972-03-31,,,,53,39,1972-03-31,91
821,USW00093738,1972-04-01,,,,61,28,1972-04-01,92
822,USW00093738,1972-04-02,,,,51,29,1972-04-02,93
823,USW00093738,1972-04-03,,,,55,27,1972-04-03,94
824,USW00093738,1972-04-04,,,,57,34,1972-04-04,95
825,USW00093738,1972-04-05,,,,65,24,1972-04-05,96
826,USW00093738,1972-04-06,,,,74,38,1972-04-06,97
827,USW00093738,1972-04-07,,,,55,28,1972-04-07,98
828,USW00093738,1972-04-08,,,,38,26,1972-04-08,99
829,USW00093738,1972-04-09,,,,49,24,1972-04-09,100
830,USW00093738,1972-04-10,,,,62,25,1972-04-10,101
831,USW00093738,1972-04-11,,,,73,40,1972-04-11,102
832,USW00093738,1972-04-12,,,,66,47,1972-04-12,103
833,USW00093738,1972-04-13,,,,73,47,1972-04-13,104
834,USW00093738,1972-04-14,,,,71,58,1972-04-14,105
835,USW00093738,1972-04-15,,,,63,50,1972-04-15,106
836,USW00093738,1972-04-16,,,,70,51,1972-04-16,107
837,USW00093738,1972-04-17,,,,71,50,1972-04-17,108
838,USW00093738,1972-04-18,,,,78,39,1972-04-18,109
839,USW00093738,1972-04-19,,,,85,50,1972-04-19,110
840,USW00093738,1972-04-20,,,,78,48,1972-04-20,111
841,USW00093738,1972-04-21,,,,63,41,1972-04-21,112
842,USW00093738,1972-04-22,,,,47,40,1972-04-22,113
843,USW00093738,1972-04-23,,,,76,45,1972-04-23,114
844,USW00093738,1972-04-24,,,,58,38,1972-04-24,115
845,USW00093738,1972-04-25,,,,57,37,1972-04-25,116
846,USW00093738,1972-04-26,,,,60,33,1972-04-26,117
847,USW00093738,1972-04-27,,,,62,31,1972-04-27,118
848,USW00093738,1972-04-28,,,,68,32,1972-04-28,119
849,USW00093738,1972-04-29,,,,74,38,1972-04-29,120
850,USW00093738,1972-04-30,,,,73,48,1972-04-30,121
851,USW00093738,1972-05-01,,,,81,52,1972-05-01,122
852,USW00093738,1972-05-02,,,,73,61,1972-05-02,123
853,USW00093738,1972-05-03,,,,68,60,1972-05-03,124
854,USW00093738,1972-05-04,,,,69,51,1972-05-04,125
855,USW00093738,1972-05-05,,,,67,43,1972-05-05,126
856,USW00093738,1972-05-06,,,,77,40,1972-05-06,127
857,USW00093738,1972-05-07,,,,83,57,1972-05-07,128
858,USW00093738,1972-05-08,,,,73,58,1972-05-08,129
859,USW00093738,1972-05-09,,,,59,49,1972-05-09,130
860,USW00093738,1972-05-10,,,,67,43,1972-05-10,131
861,USW00093738,1972-05-11,,,,71,34,1972-05-11,132
862,USW00093738,1972-05-12,,,,76,40,1972-05-12,133
863,USW00093738,1972-05-13,,,,77,47,1972-05-13,134
864,USW00093738,1972-05-14,,,,65,58,1972-05-14,135
865,USW00093738,1972-05-15,,,,74,52,1972-05-15,136
866,USW00093738,1972-05-16,,,,74,47,1972-05-16,137
867,USW00093738,1972-05-17,,,,76,47,1972-05-17,138
868,USW00093738,1972-05-18,,,,75,57,1972-05-18,139
869,USW00093738,1972-05-19,,,,73,54,1972-05-19,140
870,USW00093738,1972-05-20,,,,63,57,1972-05-20,141
871,USW00093738,1972-05-21,,,,70,59,1972-05-21,142
872,USW00093738,1972-05-22,,,,78,58,1972-05-22,143
873,USW00093738,1972-05-23,,,,79,52,1972-05-23,144
874,USW00093738,1972-05-24,,,,83,46,1972-05-24,145
875,USW00093738,1972-05-25,,,,73,48,1972-05-25,146
876,USW00093738,1972-05-26,,,,68,41,1972-05-26,147
877,USW00093738,1972-05-27,,,,72,37,1972-05-27,148
878,USW00093738,1972-05-28,,,,76,39,1972-05-28,149
879,USW00093738,1972-05-29,,,,78,46,1972-05-29,150
880,USW00093738,1972-05-30,,,,82,63,1972-05-30,151
881,USW00093738,1972-05-31,,,,78,55,1972-05-31,152
882,USW00093738,1972-06-01,,,,68,48,1972-06-01,153
883,USW00093738,1972-06-02,,,,81,46,1972-06-02,154
884,USW00093738,1972-06-03,,,,85,52,1972-06-03,155
885,USW00093738,1972-06-04,,,,87,59,1972-06-04,156
886,USW00093738,1972-06-05,,,,82,58,1972-06-05,157
887,USW00093738,1972-06-06,,,,72,58,1972-06-06,158
888,USW00093738,1972-06-07,,,,79,53,1972-06-07,159
889,USW00093738,1972-06-08,,,,82,47,1972-06-08,160
890,USW00093738,1972-06-09,,,,84,54,1972-06-09,161
